piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,speed,angular_velocity,angle,sleeping,ground_contact,mass,inertia,com_offset_px,footprint_width_px,bottom_width_1px,bottom_width_2px,bottom_width_4px,bottom_width_8px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,aspect_ratio,physics_parts,triangles,regions,raw_regions,contour_vertices,pre_velocity_x,pre_velocity_y,pre_angular_velocity,delta_velocity_x,delta_velocity_y,delta_angular_velocity,collision_normal_x,collision_normal_y,collision_depth,collision_separation,collision_pair_count,collision_contact_count,collision_support_count,collision_contact_part_count,collision_contact_min_x,collision_contact_max_x,collision_contact_mean_x,collision_contact_center_offset_px
"16","falling","0","29.0","","195.000","96.616","0.00000","0.54390","0.54390","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","12.000","15.000","21.000","23.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","0.00000","0.000000","0.00000","0.54390","0.000000","","","","","0","0","0","0","","","",""
"16","falling","1","41.0","","195.000","97.094","0.00000","0.73725","0.73725","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","12.000","15.000","21.000","23.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","0.54390","0.000000","0.00000","0.19334","0.000000","","","","","0","0","0","0","","","",""
"16","falling","2","58.0","","195.000","98.019","0.00000","1.00774","1.00774","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","12.000","15.000","21.000","23.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","0.73725","0.000000","0.00000","0.27050","0.000000","","","","","0","0","0","0","","","",""
"16","falling","3","75.0","","195.000","99.217","0.00000","1.27412","1.27412","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","12.000","15.000","21.000","23.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","1.00774","0.000000","0.00000","0.26638","0.000000","","","","","0","0","0","0","","","",""
"16","falling","4","91.0","","195.000","100.589","0.00000","1.52111","1.52111","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","12.000","15.000","21.000","23.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","1.27412","0.000000","0.00000","0.24698","0.000000","","","","","0","0","0","0","","","",""
"16","falling","5","108.0","","195.000","102.305","0.00000","1.77968","1.77968","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","12.000","15.000","21.000","23.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","1.52111","0.000000","0.00000","0.25857","0.000000","","","","","0","0","0","0","","","",""
"16","falling","6","125.0","","195.000","104.283","0.00000","2.03432","2.03432","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","12.000","15.000","21.000","23.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","1.77968","0.000000","0.00000","0.25464","0.000000","","","","","0","0","0","0","","","",""
"16","falling","7","142.0","","195.000","106.378","0.00000","2.27041","2.27041","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","12.000","15.000","21.000","23.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","2.03432","0.000000","0.00000","0.23609","0.000000","","","","","0","0","0","0","","","",""
"16","falling","8","158.0","","195.000","108.852","0.00000","2.51758","2.51758","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","6.000","12.000","18.000","22.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","2.27041","0.000000","0.00000","0.24717","0.000000","","","","","0","0","0","0","","","",""
"16","falling","9","175.0","","195.000","111.575","0.00000","2.76100","2.76100","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","6.000","12.000","18.000","22.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","2.51758","0.000000","0.00000","0.24341","0.000000","","","","","0","0","0","0","","","",""
"16","falling","10","192.0","","195.000","114.362","0.00000","2.98668","2.98668","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","6.000","12.000","18.000","23.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","2.76100","0.000000","0.00000","0.22569","0.000000","","","","","0","0","0","0","","","",""
"16","falling","11","208.0","","195.000","117.559","0.00000","3.22296","3.22296","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","6.000","12.000","18.000","23.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","2.98668","0.000000","0.00000","0.23628","0.000000","","","","","0","0","0","0","","","",""
"16","falling","12","225.0","","195.000","120.995","0.00000","3.45564","3.45564","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","6.000","12.000","18.000","23.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","3.22296","0.000000","0.00000","0.23268","0.000000","","","","","0","0","0","0","","","",""
"16","falling","13","242.0","","195.000","124.442","0.00000","3.67138","3.67138","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","6.000","12.000","18.000","23.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","3.45564","0.000000","0.00000","0.21574","0.000000","","","","","0","0","0","0","","","",""
"16","falling","14","258.0","","195.000","128.331","0.00000","3.89724","3.89724","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","6.000","12.000","18.000","23.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","3.67138","0.000000","0.00000","0.22586","0.000000","","","","","0","0","0","0","","","",""
"16","falling","15","275.0","","195.000","132.448","0.00000","4.11967","4.11967","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","6.000","12.000","18.000","23.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","3.89724","0.000000","0.00000","0.22243","0.000000","","","","","0","0","0","0","","","",""
"16","falling","16","292.0","","195.000","136.790","0.00000","4.33871","4.33871","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","6.000","12.000","18.000","23.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","4.11967","0.000000","0.00000","0.21904","0.000000","","","","","0","0","0","0","","","",""
"16","falling","17","308.0","","195.000","141.077","0.00000","4.54180","4.54180","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","6.000","12.000","18.000","23.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","4.33871","0.000000","0.00000","0.20309","0.000000","","","","","0","0","0","0","","","",""
"16","falling","18","325.0","","195.000","145.846","0.00000","4.75442","4.75442","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","6.000","12.000","18.000","23.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","4.54180","0.000000","0.00000","0.21262","0.000000","","","","","0","0","0","0","","","",""
"16","falling","19","342.0","","195.000","150.829","0.00000","4.96380","4.96380","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","6.000","12.000","18.000","23.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","4.75442","0.000000","0.00000","0.20939","0.000000","","","","","0","0","0","0","","","",""
"16","falling","20","358.0","","195.000","155.711","0.00000","5.15794","5.15794","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","6.000","12.000","18.000","23.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","4.96380","0.000000","0.00000","0.19414","0.000000","","","","","0","0","0","0","","","",""
"16","falling","21","375.0","","195.000","161.102","0.00000","5.36119","5.36119","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","6.000","12.000","18.000","23.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","5.15794","0.000000","0.00000","0.20325","0.000000","","","","","0","0","0","0","","","",""
"16","falling","22","392.0","","195.000","166.698","0.00000","5.56134","5.56134","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","6.000","12.000","18.000","23.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","5.36119","0.000000","0.00000","0.20016","0.000000","","","","","0","0","0","0","","","",""
"16","falling","23","409.0","","195.000","172.149","0.00000","5.74692","5.74692","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","6.000","12.000","18.000","23.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","5.56134","0.000000","0.00000","0.18558","0.000000","","","","","0","0","0","0","","","",""
"16","falling","24","425.0","","195.000","178.135","0.00000","5.94121","5.94121","0.000000","0.000000","0","0","3.30600","3597.108","6.323","12.000","6.000","12.000","18.000","23.000","0.000","0.000","0","0","2.0291","49","98","49","49","48","0.00000","5.74692","0.000000","0.00000","0.19429","0.000000","","","","","0","0","0","0","","","",""
