piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,speed,angular_velocity,angle,sleeping,ground_contact,mass,inertia,com_offset_px,footprint_width_px,bottom_width_1px,bottom_width_2px,bottom_width_4px,bottom_width_8px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,aspect_ratio,physics_parts,triangles,regions,raw_regions,contour_vertices,pre_velocity_x,pre_velocity_y,pre_angular_velocity,delta_velocity_x,delta_velocity_y,delta_angular_velocity,collision_normal_x,collision_normal_y,collision_depth,collision_separation,collision_pair_count,collision_contact_count,collision_support_count,collision_contact_part_count,collision_contact_min_x,collision_contact_max_x,collision_contact_mean_x,collision_contact_center_offset_px
"27","falling","0","14.0","","195.000","96.427","0.00000","0.46228","0.46228","0.000000","0.000000","0","0","4.88000","2744.433","3.428","6.000","6.000","9.000","12.000","12.000","0.000","0.000","0","0","1.1545","66","132","66","70","66","0.00000","0.00000","0.000000","0.00000","0.46228","0.000000","","","","","0","0","0","0","","","",""
"27","falling","1","20.0","","195.000","96.615","0.00000","0.55958","0.55958","0.000000","0.000000","0","0","4.88000","2744.433","3.428","6.000","6.000","9.000","12.000","12.000","0.000","0.000","0","0","1.1545","66","132","66","70","66","0.00000","0.46228","0.000000","0.00000","0.09731","0.000000","","","","","0","0","0","0","","","",""
"27","falling","2","37.0","","195.000","97.307","0.00000","0.81680","0.81680","0.000000","0.000000","0","0","4.88000","2744.433","3.428","6.000","6.000","9.000","12.000","12.000","0.000","0.000","0","0","1.1545","66","132","66","70","66","0.00000","0.55958","0.000000","0.00000","0.25722","0.000000","","","","","0","0","0","0","","","",""
"27","falling","3","53.0","","195.000","98.312","0.00000","1.08608","1.08608","0.000000","0.000000","0","0","4.88000","2744.433","3.428","6.000","6.000","9.000","12.000","12.000","0.000","0.000","0","0","1.1545","66","132","66","70","66","0.00000","0.81680","0.000000","0.00000","0.26929","0.000000","","","","","0","0","0","0","","","",""
"27","falling","4","70.0","","195.000","99.589","0.00000","1.35127","1.35127","0.000000","0.000000","0","0","4.88000","2744.433","3.428","6.000","6.000","9.000","12.000","12.000","0.000","0.000","0","0","1.1545","66","132","66","70","66","0.00000","1.08608","0.000000","0.00000","0.26519","0.000000","","","","","0","0","0","0","","","",""
"27","falling","5","87.0","","195.000","101.034","0.00000","1.59715","1.59715","0.000000","0.000000","0","0","4.88000","2744.433","3.428","6.000","6.000","9.000","12.000","12.000","0.000","0.000","0","0","1.1545","66","132","66","70","66","0.00000","1.35127","0.000000","0.00000","0.24588","0.000000","","","","","0","0","0","0","","","",""
"27","falling","6","103.0","","195.000","102.828","0.00000","1.85457","1.85457","0.000000","0.000000","0","0","4.88000","2744.433","3.428","6.000","6.000","9.000","12.000","12.000","0.000","0.000","0","0","1.1545","66","132","66","70","66","0.00000","1.59715","0.000000","0.00000","0.25742","0.000000","","","","","0","0","0","0","","","",""
"27","falling","7","120.0","","195.000","104.881","0.00000","2.10806","2.10806","0.000000","0.000000","0","0","4.88000","2744.433","3.428","6.000","6.000","9.000","12.000","12.000","0.000","0.000","0","0","1.1545","66","132","66","70","66","0.00000","1.85457","0.000000","0.00000","0.25350","0.000000","","","","","0","0","0","0","","","",""
"27","falling","8","137.0","","195.000","107.046","0.00000","2.34310","2.34310","0.000000","0.000000","0","0","4.88000","2744.433","3.428","6.000","6.000","9.000","12.000","12.000","0.000","0.000","0","0","1.1545","66","132","66","70","66","0.00000","2.10806","0.000000","0.00000","0.23504","0.000000","","","","","0","0","0","0","","","",""
"27","falling","9","153.0","","195.000","109.594","0.00000","2.58917","2.58917","0.000000","0.000000","0","0","4.88000","2744.433","3.428","6.000","6.000","9.000","12.000","12.000","0.000","0.000","0","0","1.1545","66","132","66","70","66","0.00000","2.34310","0.000000","0.00000","0.24607","0.000000","","","","","0","0","0","0","","","",""
