piece,phase,frame,time_ms,landing_frame,x,y,velocity_x,velocity_y,speed,angular_velocity,angle,sleeping,ground_contact,mass,inertia,com_offset_px,footprint_width_px,bottom_width_1px,bottom_width_2px,bottom_width_4px,bottom_width_8px,contact_width_px,contact_center_offset_px,contact_points,contact_parts,aspect_ratio,physics_parts,triangles,regions,raw_regions,contour_vertices,pre_velocity_x,pre_velocity_y,pre_angular_velocity,delta_velocity_x,delta_velocity_y,delta_angular_velocity,collision_normal_x,collision_normal_y,collision_depth,collision_separation,collision_pair_count,collision_contact_count,collision_support_count,collision_contact_part_count,collision_contact_min_x,collision_contact_max_x,collision_contact_mean_x,collision_contact_center_offset_px
"11","falling","0","5.0","","195.000","96.616","0.00000","0.54390","0.54390","0.000000","0.000000","0","0","7.92000","8547.864","7.191","25.000","25.000","28.000","31.000","47.000","0.000","0.000","0","0","1.0428","78","156","78","80","67","0.00000","0.00000","0.000000","0.00000","0.54390","0.000000","","","","","0","0","0","0","","","",""
"11","falling","1","9.0","","195.000","96.794","0.00000","0.62465","0.62465","0.000000","0.000000","0","0","7.92000","8547.864","7.191","25.000","25.000","28.000","31.000","44.000","0.000","0.000","0","0","1.0428","78","156","78","80","67","0.00000","0.54390","0.000000","0.00000","0.08075","0.000000","","","","","0","0","0","0","","","",""
"11","falling","2","26.0","","195.000","97.605","0.00000","0.89686","0.89686","0.000000","0.000000","0","0","7.92000","8547.864","7.191","25.000","25.000","28.000","31.000","47.000","0.000","0.000","0","0","1.0428","78","156","78","80","67","0.00000","0.62465","0.000000","0.00000","0.27221","0.000000","","","","","0","0","0","0","","","",""
"11","falling","3","43.0","","195.000","98.691","0.00000","1.16493","1.16493","0.000000","0.000000","0","0","7.92000","8547.864","7.191","25.000","25.000","28.000","31.000","47.000","0.000","0.000","0","0","1.0428","78","156","78","80","67","0.00000","0.89686","0.000000","0.00000","0.26807","0.000000","","","","","0","0","0","0","","","",""
"11","falling","4","59.0","","195.000","99.959","0.00000","1.41348","1.41348","0.000000","0.000000","0","0","7.92000","8547.864","7.191","25.000","25.000","28.000","31.000","47.000","0.000","0.000","0","0","1.0428","78","156","78","80","67","0.00000","1.16493","0.000000","0.00000","0.24855","0.000000","","","","","0","0","0","0","","","",""
"11","falling","5","76.0","","195.000","101.567","0.00000","1.67369","1.67369","0.000000","0.000000","0","0","7.92000","8547.864","7.191","25.000","25.000","28.000","31.000","47.000","0.000","0.000","0","0","1.0428","78","156","78","80","67","0.00000","1.41348","0.000000","0.00000","0.26021","0.000000","","","","","0","0","0","0","","","",""
"11","falling","6","93.0","","195.000","103.437","0.00000","1.92994","1.92994","0.000000","0.000000","0","0","7.92000","8547.864","7.191","25.000","25.000","28.000","31.000","47.000","0.000","0.000","0","0","1.0428","78","156","78","80","67","0.00000","1.67369","0.000000","0.00000","0.25625","0.000000","","","","","0","0","0","0","","","",""
"11","falling","7","109.0","","195.000","105.433","0.00000","2.16753","2.16753","0.000000","0.000000","0","0","7.92000","8547.864","7.191","25.000","25.000","28.000","31.000","47.000","0.000","0.000","0","0","1.0428","78","156","78","80","67","0.00000","1.92994","0.000000","0.00000","0.23759","0.000000","","","","","0","0","0","0","","","",""
"11","falling","8","126.0","","195.000","107.803","0.00000","2.41626","2.41626","0.000000","0.000000","0","0","7.92000","8547.864","7.191","25.000","25.000","28.000","31.000","47.000","0.000","0.000","0","0","1.0428","78","156","78","80","67","0.00000","2.16753","0.000000","0.00000","0.24874","0.000000","","","","","0","0","0","0","","","",""
"11","falling","9","143.0","","195.000","110.261","0.00000","2.64689","2.64689","0.000000","0.000000","0","0","7.92000","8547.864","7.191","25.000","25.000","28.000","31.000","47.000","0.000","0.000","0","0","1.0428","78","156","78","80","67","0.00000","2.41626","0.000000","0.00000","0.23062","0.000000","","","","","0","0","0","0","","","",""
"11","falling","10","159.0","","195.000","113.115","0.00000","2.88833","2.88833","0.000000","0.000000","0","0","7.92000","8547.864","7.191","25.000","25.000","28.000","31.000","47.000","0.000","0.000","0","0","1.0428","78","156","78","80","67","0.00000","2.64689","0.000000","0.00000","0.24145","0.000000","","","","","0","0","0","0","","","",""
"11","falling","11","176.0","","195.000","116.213","0.00000","3.12611","3.12611","0.000000","0.000000","0","0","7.92000","8547.864","7.191","25.000","25.000","28.000","31.000","47.000","0.000","0.000","0","0","1.0428","78","156","78","80","67","0.00000","2.88833","0.000000","0.00000","0.23777","0.000000","","","","","0","0","0","0","","","",""
"11","falling","12","193.0","","195.000","119.347","0.00000","3.34656","3.34656","0.000000","0.000000","0","0","7.92000","8547.864","7.191","25.000","25.000","28.000","31.000","47.000","0.000","0.000","0","0","1.0428","78","156","78","80","67","0.00000","3.12611","0.000000","0.00000","0.22046","0.000000","","","","","0","0","0","0","","","",""
"11","falling","13","209.0","","195.000","122.908","0.00000","3.57737","3.57737","0.000000","0.000000","0","0","7.92000","8547.864","7.191","25.000","25.000","28.000","31.000","47.000","0.000","0.000","0","0","1.0428","78","156","78","80","67","0.00000","3.34656","0.000000","0.00000","0.23080","0.000000","","","","","0","0","0","0","","","",""
"11","falling","14","226.0","","195.000","126.702","0.00000","3.80466","3.80466","0.000000","0.000000","0","0","7.92000","8547.864","7.191","25.000","25.000","28.000","31.000","47.000","0.000","0.000","0","0","1.0428","78","156","78","80","67","0.00000","3.57737","0.000000","0.00000","0.22729","0.000000","","","","","0","0","0","0","","","",""
"11","falling","15","243.0","","195.000","130.481","0.00000","4.01540","4.01540","0.000000","0.000000","0","0","7.92000","8547.864","7.191","25.000","25.000","28.000","31.000","47.000","0.000","0.000","0","0","1.0428","78","156","78","80","67","0.00000","3.80466","0.000000","0.00000","0.21074","0.000000","","","","","0","0","0","0","","","",""
"11","falling","16","259.0","","195.000","134.717","0.00000","4.23602","4.23602","0.000000","0.000000","0","0","7.92000","8547.864","7.191","25.000","25.000","28.000","31.000","47.000","0.000","0.000","0","0","1.0428","78","156","78","80","67","0.00000","4.01540","0.000000","0.00000","0.22063","0.000000","","","","","0","0","0","0","","","",""
"11","falling","17","276.0","","195.000","139.177","0.00000","4.45330","4.45330","0.000000","0.000000","0","0","7.92000","8547.864","7.191","25.000","25.000","28.000","31.000","47.000","0.000","0.000","0","0","1.0428","78","156","78","80","67","0.00000","4.23602","0.000000","0.00000","0.21727","0.000000","","","","","0","0","0","0","","","",""
"11","falling","18","293.0","","195.000","143.573","0.00000","4.65474","4.65474","0.000000","0.000000","0","0","7.92000","8547.864","7.191","25.000","25.000","28.000","31.000","47.000","0.000","0.000","0","0","1.0428","78","156","78","80","67","0.00000","4.45330","0.000000","0.00000","0.20145","0.000000","","","","","0","0","0","0","","","",""
"11","falling","19","310.0","","195.000","148.456","0.00000","4.86565","4.86565","0.000000","0.000000","0","0","7.92000","8547.864","7.191","25.000","25.000","28.000","31.000","47.000","0.000","0.000","0","0","1.0428","78","156","78","80","67","0.00000","4.65474","0.000000","0.00000","0.21090","0.000000","","","","","0","0","0","0","","","",""
